"sim","group","run","subj","alpha_sub_gen","beta_sub_gen","ndt_sub_gen","delta_female_sub_gen","delta_male_sub_gen","alpha_sub_sim_mean","beta_sub_sim_mean","ndt_sub_sim_mean","delta_female_sub_sim_mean","delta_male_sub_sim_mean","alpha_sub_sim_hdi_lo","alpha_sub_sim_hdi_hi","beta_sub_sim_hdi_lo","beta_sub_sim_hdi_hi","ndt_sub_sim_hdi_lo","ndt_sub_sim_hdi_hi","delta_female_sub_sim_hdi_lo","delta_female_sub_sim_hdi_hi","delta_male_sub_sim_hdi_lo","delta_male_sub_sim_hdi_hi","alpha_recover","beta_recover","ndt_recover","delta_female_recover","delta_male_recover"
11,NA,2,65,2.0185541220462,0.474369244980992,0.2,2.33861679107995,-2.05968070261775,2.0551653625,0.47947919325,0.2,2.31527407900646,-2.24114462303365,1.90635,2.21971,0.426394,0.527939,0.2,0.2,1.91464221598447,2.72030956048127,-2.63305855754139,-1.83438204142166,1,1,NA,1,1
11,NA,2,66,2.13853854995505,0.481619228960173,0.2,2.4451531639693,-1.80990215397789,2.1963908825,0.50765515175,0.2,2.48077323305296,-1.88364945267784,2.01718,2.37606,0.45967,0.563317,0.2,0.2,2.04174481010632,2.86466025341509,-2.23140660947116,-1.51092992063708,1,1,NA,1,1
11,NA,2,67,1.98026762221635,0.554308912781411,0.2,2.37369029953307,-2.34534006289251,2.0453785575,0.5721109515,0.2,2.20688658982667,-2.32912821434309,1.88954,2.19701,0.524453,0.622516,0.2,0.2,1.78585848533411,2.61373287551319,-2.71842074110145,-1.92631752316026,1,1,NA,1,1
11,NA,2,68,1.74249881833187,0.499797875309287,0.2,2.0473640491008,-1.55396815375255,1.82131391,0.5312001285,0.2,2.21124100849505,-1.83380003097561,1.67319,1.99381,0.481381,0.580295,0.2,0.2,1.77809447416704,2.6428121486496,-2.2652840927284,-1.4456615276286,1,1,NA,1,1
11,NA,2,69,2.12860387923523,0.443349181230734,0.2,2.11734299067505,-1.740053548783,2.14599306,0.4707855295,0.2,2.32115683163346,-1.88971965667082,1.98417,2.32183,0.419669,0.520011,0.2,0.2,1.90840792023766,2.73691425492768,-2.25701895106718,-1.51978672442032,1,1,NA,1,1
11,NA,2,70,2.05605417655985,0.544664803976088,0.2,2.56409091412037,-2.5831666148951,2.033427815,0.52986778075,0.2,2.59394467589927,-2.54694398686313,1.87142,2.18762,0.482563,0.582562,0.2,0.2,2.19105740331341,3.06488015189466,-2.98230094458831,-2.11216812887423,1,1,NA,1,1
21,NA,3,1,2.27516324647692,0.456933029480825,0.2,2.83690080577881,-3.21620110139232,2.1109536775,0.46570455175,0.2,2.52195165618648,-2.8869227619289,1.90245,2.31822,0.417153,0.513276,0.2,0.2,2.05942618404829,2.99258050057806,-3.35418703266548,-2.40403541513942,1,1,NA,1,1
21,NA,3,2,2.5905355068277,0.538132100106207,0.2,2.22830603641971,-2.95012435726421,2.525453005,0.5043930835,0.2,2.17550509450927,-2.7647449723946,2.28337,2.76354,0.454247,0.548648,0.2,0.2,1.7852959816623,2.63005869223566,-3.20825868486515,-2.3279591287192,1,1,NA,1,1
21,NA,3,3,2.40540632228635,0.42067625813449,0.2,3.12605422228568,-2.4406117920071,2.3846730075,0.4613332955,0.2,2.88989387502574,-2.98481167468182,2.15429,2.59729,0.414768,0.50979,0.2,0.2,2.43146680430434,3.33763825366418,-3.47431621209522,-2.5034855121766,1,1,NA,1,0
21,NA,3,4,2.24083280094016,0.577520920232111,0.2,3.24723769555502,-2.87412675685708,2.0867917475,0.5507605515,0.2,3.0496867954324,-2.5756643719401,1.88489,2.29132,0.500621,0.597259,0.2,0.2,2.53581643203141,3.48640473280498,-3.05126976250414,-2.11944390898894,1,1,NA,1,1
21,NA,3,5,1.8891618052237,0.516904402202403,0.2,3.34237590530022,-2.44002647023595,1.811061585,0.49604686175,0.2,3.26393466901406,-2.46497195362026,1.64472,1.98553,0.449268,0.542074,0.2,0.2,2.7681658110029,3.76161466660098,-2.95486184779342,-2.01412724191616,1,1,NA,1,1
21,NA,3,6,2.42382930729784,0.517827118845558,0.2,3.08318678830639,-2.552686530561,2.4416102175,0.475309104,0.2,3.08794469076286,-2.61266457742608,2.21157,2.66936,0.430038,0.521745,0.2,0.2,2.60645035069483,3.53648393744995,-3.07105967775361,-2.15110837204567,1,1,NA,1,1
21,NA,3,7,2.12950372448069,0.470636620067037,0.2,3.3532015168898,-2.34676458368353,2.192620805,0.510564028,0.2,2.90364841003111,-2.65321241305801,1.98354,2.4049,0.465663,0.557893,0.2,0.2,2.45205886549624,3.34858995184549,-3.12320536606242,-2.23820854939582,1,1,NA,0,1
21,NA,3,8,2.3575770356393,0.507949057597761,0.2,3.06112222474957,-2.79864767098455,2.40062438,0.49045093725,0.2,3.08693344316547,-2.71779066570442,2.1858,2.64561,0.44248,0.537103,0.2,0.2,2.61850891710239,3.54488478713018,-3.15771927187529,-2.2510772356785,1,1,NA,1,1
21,NA,3,9,2.64748749751881,0.473767938636817,0.2,3.70104630295533,-1.80877328324899,2.5053876075,0.51301226525,0.2,3.1975734745057,-2.05095140377231,2.2702,2.7427,0.465345,0.560108,0.2,0.2,2.74912707958557,3.66868570593933,-2.45271681794367,-1.65502966377041,1,1,NA,0,1
21,NA,3,10,2.14586118788747,0.449474651393612,0.2,2.62430301121451,-2.59991886836953,2.18802477,0.46640990825,0.2,2.80572377458622,-2.86698154156176,1.98424,2.40296,0.420097,0.513343,0.2,0.2,2.36970030662455,3.29733843256095,-3.32727343672272,-2.40454423478715,1,1,NA,1,1
21,NA,3,11,2.58849352076191,0.536831038193349,0.2,3.0749023152384,-2.09995584922799,2.64716466,0.52000142925,0.2,2.929500343643,-2.22756754825188,2.39731,2.90791,0.470869,0.567497,0.2,0.2,2.49998172718853,3.39693019972445,-2.64251047461647,-1.80232841091038,1,1,NA,1,1
21,NA,3,12,2.3961949357529,0.487479767706508,0.2,3.12261744478111,-2.45293630653013,2.4258237,0.48357790475,0.2,2.90573915883885,-2.43009655380472,2.18913,2.65345,0.438024,0.53153,0.2,0.2,2.46457354589668,3.37954543472384,-2.84608067226003,-1.9715171345456,1,1,NA,1,1
21,NA,3,13,2.3762641556017,0.455053612312672,0.2,3.08804751607273,-3.40840966669007,2.2948249075,0.43599419375,0.2,2.83186297714031,-3.12353443777788,2.06709,2.50648,0.389706,0.482134,0.2,0.2,2.38447347212862,3.31210551776454,-3.64050528713176,-2.65646054392437,1,1,NA,1,1
21,NA,3,14,2.14121980968381,0.452696147460255,0.2,3.2755729524857,-3.08563809616417,2.1726527275,0.4649896935,0.2,3.05379602744392,-3.02459176041938,1.9715,2.38194,0.418626,0.508674,0.2,0.2,2.56362038353091,3.50867214097453,-3.51287206001656,-2.55356719362567,1,1,NA,1,1
21,NA,3,15,2.43945978692791,0.492480218354027,0.2,2.30504734474806,-2.83430494252288,2.4362019025,0.47669007525,0.2,2.5254816174569,-2.87644937438166,2.20018,2.66741,0.427033,0.521456,0.2,0.2,2.07809946921043,2.95432272873942,-3.34205443054955,-2.42278540883663,1,1,NA,1,1
21,NA,3,16,2.11546233815623,0.487285501659726,0.2,2.62303101306126,-2.33088524123545,2.0901136025,0.4752420125,0.2,2.96698589747779,-2.20088492540231,1.89346,2.27909,0.431157,0.523117,0.2,0.2,2.5096005476844,3.45342399722394,-2.67015072680653,-1.78241116386221,1,1,NA,1,1
21,NA,3,17,2.21771871317036,0.456534046615048,0.2,2.89841929596746,-2.35569988113773,2.2965873775,0.466878453,0.2,2.72068686723541,-2.66023423143609,2.08634,2.51735,0.417899,0.512528,0.2,0.2,2.2802310943137,3.15995747275179,-3.10463064401735,-2.17903934265896,1,1,NA,1,1
21,NA,3,18,2.06553956273216,0.453129913828131,0.2,2.59230971206572,-3.05964095224024,1.9806755525,0.44686906025,0.2,2.53917627962675,-3.09987780185702,1.78688,2.17203,0.398988,0.494751,0.2,0.2,2.07331944216073,3.00327049140231,-3.60873016054371,-2.63828172207432,1,1,NA,1,1
21,NA,3,19,2.50113429821974,0.482354157899878,0.2,2.78809335618238,-3.10760390882412,2.3854288375,0.48574936275,0.2,2.74241329327127,-2.85458479673486,2.16062,2.61533,0.439201,0.532161,0.2,0.2,2.29302883416775,3.1890684177188,-3.32271149088556,-2.38410580161731,1,1,NA,1,1
21,NA,3,20,1.94154748166621,0.505302177033099,0.2,3.28452379469324,-2.80417911356936,1.9211966,0.51458928925,0.2,3.17297705837049,-2.9091751386849,1.73439,2.11034,0.472122,0.563591,0.2,0.2,2.70496210388113,3.63958878798845,-3.36530479160795,-2.42922935837919,1,1,NA,1,1
21,NA,3,21,2.37549845569838,0.481189349136576,0.2,2.99146416899737,-2.55781009865471,2.3665765925,0.4862895355,0.2,3.12589803874057,-2.74596811142746,2.14238,2.58184,0.441041,0.531365,0.2,0.2,2.66328515512633,3.57528240069609,-3.18441306003119,-2.30222150997205,1,1,NA,1,1
21,NA,3,22,2.20841790116888,0.461127063971965,0.2,2.7259976704123,-2.79043679549728,2.2351119025,0.473945168,0.2,2.76534432452139,-3.05203427645566,2.03265,2.44696,0.428943,0.52038,0.2,0.2,2.32627478894179,3.22189410000066,-3.50790555687237,-2.54364596323913,1,1,NA,1,1
21,NA,3,23,2.20530038178498,0.516784879068343,0.2,3.43752524475765,-2.85422801750302,2.11478348,0.5296451125,0.2,3.13916089958022,-2.6582560320762,1.90252,2.30736,0.485835,0.578899,0.2,0.2,2.67799425974123,3.61282623814791,-3.10522669472583,-2.21743250543118,1,1,NA,1,1
21,NA,3,24,2.16634043002869,0.481254919363704,0.2,2.72196979731226,-2.73090572296251,2.26731207,0.4768262545,0.2,2.83032652626721,-2.72742871203048,2.05583,2.477,0.431699,0.524337,0.2,0.2,2.3793985799455,3.29232329039107,-3.17404750597224,-2.28772909578482,1,1,NA,1,1
21,NA,3,25,2.235446940179,0.478069619898731,0.2,3.48255308289473,-2.69133873930479,2.1071789275,0.47859818225,0.2,3.28140785537243,-2.52141398421367,1.90386,2.29254,0.433617,0.526161,0.2,0.2,2.81734652562855,3.7466839664912,-2.96734565871686,-2.05893004818024,1,1,NA,1,1
21,NA,3,26,1.85653362914654,0.466408093367714,0.2,3.7742089751039,-2.24285245361268,2.021559125,0.519497922,0.2,3.35305836761357,-2.65451620307437,1.83315,2.21711,0.472609,0.564359,0.2,0.2,2.87313974741832,3.82612840775998,-3.09995578057306,-2.15551603718354,1,0,NA,1,1
21,NA,3,27,2.39809544940503,0.511705118217717,0.2,3.19673822173238,-2.70533072592576,2.31772501,0.521743925,0.2,3.08877818680434,-2.45884295370833,2.10495,2.54056,0.476137,0.572257,0.2,0.2,2.63191687978338,3.55639142826662,-2.89586120642754,-1.99110524283263,1,1,NA,1,1
21,NA,3,28,2.0271894323954,0.529063071519115,0.2,2.95862140759466,-2.82002270028802,2.127628965,0.52300995275,0.2,2.64735636874205,-3.05766949411819,1.93565,2.32764,0.477539,0.568777,0.2,0.2,2.17158188929918,3.09424633887871,-3.51001883306778,-2.59632530559427,1,1,NA,1,1
21,NA,3,29,1.98921884446056,0.581445920979274,0.2,3.22579739591308,-2.45304721971242,2.10227384,0.5925834505,0.2,3.45080865399276,-2.79463587894005,1.90192,2.30496,0.542593,0.64133,0.2,0.2,2.96032770369493,3.93973484636764,-3.27470359688684,-2.32952784606176,1,1,NA,1,1
21,NA,3,30,2.19875267879537,0.515068556110351,0.2,3.19728989128769,-2.32635009959278,2.29368907,0.50742354375,0.2,3.23021358352272,-2.55450001740866,2.08738,2.53639,0.459428,0.552495,0.2,0.2,2.76832403121806,3.71912871460151,-3.05054485316339,-2.12306320591985,1,1,NA,1,1
21,NA,3,31,2.0008657118672,0.456858820029991,0.2,3.01419289834493,-2.4865513578374,2.1611794625,0.48375635275,0.2,2.83293850859563,-2.81006895982206,1.96367,2.38111,0.437902,0.529041,0.2,0.2,2.36710230010454,3.28072051077242,-3.28788090143786,-2.35525437565041,1,1,NA,1,1
21,NA,3,32,2.2022165112408,0.495171332828078,0.2,2.58697175757517,-2.92634036938474,2.2382323025,0.44202161375,0.2,2.63343290586364,-2.76751138563398,2.0114,2.44156,0.394291,0.487988,0.2,0.2,2.16594704060735,3.07678153519456,-3.26407633330479,-2.33477982269455,1,0,NA,1,1
21,NA,3,33,2.10475446314274,0.476236273159924,0.2,3.59118565005501,-2.26970442718388,2.1725036825,0.49583791975,0.2,3.24302626402333,-2.22369974174363,1.97929,2.38204,0.449235,0.542929,0.2,0.2,2.77503801486985,3.68402198450329,-2.65689929363597,-1.7811278808536,1,1,NA,1,1
21,NA,3,34,2.36065518456006,0.432141730843743,0.2,3.00185819793292,-2.97893658068178,2.4564501625,0.46892652275,0.2,2.95017023338256,-2.98089556382362,2.22528,2.69697,0.422573,0.516923,0.2,0.2,2.50703110964128,3.42693581875574,-3.45313845197046,-2.51994646511848,1,1,NA,1,1
21,NA,3,35,2.01426840727955,0.439533691476396,0.2,2.53216435681367,-2.90729146903068,2.086709755,0.42999389175,0.2,2.38978899045508,-2.90284593354808,1.89065,2.28659,0.381012,0.47792,0.2,0.2,1.93559740914973,2.82147959656113,-3.39975209363066,-2.44852687003554,1,1,NA,1,1
21,NA,3,36,2.21652310258918,0.459272971020154,0.2,2.36774151661016,-2.06560787071878,2.2201347025,0.45850307925,0.2,2.50647341310794,-2.46979603640511,2.00972,2.41153,0.414217,0.506968,0.2,0.2,2.09959018151968,2.92276045062063,-2.84802820621822,-2.07158660246848,1,1,NA,1,0
21,NA,3,37,2.11447850318094,0.568419268438488,0.2,2.35463261029155,-1.62643989161685,2.220445355,0.51360001575,0.2,2.48948644676793,-1.74910213667442,2.02844,2.40755,0.465748,0.557839,0.2,0.2,2.1048905490747,2.9005208944434,-2.13205265997362,-1.39706353700238,1,0,NA,1,1
21,NA,3,38,2.37318528674029,0.449082217647845,0.2,2.36825216381073,-2.95798922430106,2.273982305,0.44753831725,0.2,2.41655088790932,-2.95013957928419,2.0629,2.47042,0.401821,0.493195,0.2,0.2,2.03649831410737,2.81626464233522,-3.37849762396004,-2.50080469980951,1,1,NA,1,1
21,NA,3,39,2.26097563487495,0.560567763660775,0.2,2.38481971326326,-2.7116608422923,2.2246408625,0.53080358,0.2,2.45041001236538,-2.602325739605,2.03472,2.43766,0.485591,0.572966,0.2,0.2,2.06878004314027,2.84500997061887,-3.02029861093198,-2.22856697807017,1,1,NA,1,1
21,NA,3,40,2.01478219263859,0.522861722235103,0.2,2.48051629770073,-2.17283678113678,2.094294645,0.54999228375,0.2,2.54091878889864,-2.20063102968793,1.89257,2.27609,0.504231,0.59434,0.2,0.2,2.15014429162041,2.95500938142767,-2.60496630656891,-1.8364180052894,1,1,NA,1,1
21,NA,3,41,2.13933399320569,0.48720767925927,0.2,2.33523715697348,-2.60587006339758,2.13409674,0.49266127275,0.2,2.3844453033228,-2.66389951877607,1.94663,2.32211,0.448565,0.536434,0.2,0.2,2.00949036917298,2.78484807417042,-3.07460183251655,-2.24505571205558,1,1,NA,1,1
21,NA,3,42,1.92420133425775,0.468747559463068,0.2,2.45508751175627,-2.54359581154781,1.9715403875,0.461550925,0.2,2.58439624646826,-2.67598838577048,1.79395,2.14072,0.41695,0.506748,0.2,0.2,2.17479117442862,3.02301872876246,-3.09371070921584,-2.27772172480237,1,1,NA,1,1
21,NA,3,43,2.14021607466165,0.483831023105957,0.2,2.63032287458341,-2.07234742816818,2.1076902,0.51016527275,0.2,2.42757520156702,-2.31635152882632,1.93338,2.29927,0.467816,0.552186,0.2,0.2,2.03160742766541,2.82109387731846,-2.69858217693449,-1.94901754856533,1,1,NA,1,1
21,NA,3,44,2.1707262508993,0.524518260834198,0.2,2.53692641173381,-2.67825738538285,2.2781122325,0.547715742,0.2,2.37542652600223,-2.5079561049551,2.08737,2.48876,0.498463,0.592577,0.2,0.2,1.9997235344233,2.78243952240581,-2.90765434248247,-2.12874876050499,1,1,NA,1,1
21,NA,3,45,2.304938750038,0.516614604567352,0.2,2.76318101138565,-2.3838074424357,2.264608905,0.52263959325,0.2,2.49471684813058,-2.43905605698219,2.06264,2.4645,0.479819,0.56756,0.2,0.2,2.10316646138399,2.89284763809373,-2.8060526542269,-2.05046912535574,1,1,NA,1,1
21,NA,3,46,2.4153822996015,0.496331586697921,0.2,2.21264571795706,-2.39209134674292,2.4295619725,0.51814529925,0.2,2.24786837149269,-2.63897024823521,2.20683,2.64933,0.473223,0.565623,0.2,0.2,1.868056346532,2.6060840434043,-3.03577410635933,-2.23997377057935,1,1,NA,1,1
21,NA,3,47,2.18607295044597,0.444099469721475,0.2,2.67165026984195,-2.1231231506456,2.21444333,0.50255920825,0.2,2.47567099217497,-2.52236936184943,2.01755,2.41416,0.460172,0.550043,0.2,0.2,2.08600892466418,2.87623941715292,-2.90449815713307,-2.12219354281308,1,0,NA,1,1
21,NA,3,48,1.74016909277543,0.534269525614969,0.2,2.46038066551527,-2.30441490110288,1.79827307,0.5316124505,0.2,2.76725070672282,-2.54288687659248,1.6258,1.95506,0.490598,0.576832,0.2,0.2,2.33400780094228,3.18060096667855,-2.95171106167715,-2.14747528635535,1,1,NA,1,1
21,NA,3,49,2.06509476115134,0.526640650222453,0.2,1.69118493575123,-2.17940227383463,2.362567555,0.5316273,0.2,2.07191557418783,-2.32958231467584,2.16398,2.57271,0.485892,0.578514,0.2,0.2,1.68268505924266,2.43653437923896,-2.68145148982218,-1.93664685094762,0,1,NA,1,1
21,NA,3,50,2.13242861676903,0.563164042569219,0.2,1.87712712418946,-2.3463974827932,2.1670196825,0.549290176,0.2,2.31578897753736,-2.51406903107843,1.97748,2.35155,0.50705,0.595432,0.2,0.2,1.93689953561247,2.71735657080825,-2.90295213075156,-2.12732787068888,1,1,NA,0,1
21,NA,3,51,1.8510472443219,0.523881245962068,0.2,1.93293961908597,-2.3218551309983,2.0952746925,0.50150814075,0.2,2.11717739636026,-2.46870062542089,1.91173,2.27996,0.457562,0.547957,0.2,0.2,1.73364961963955,2.50672014380849,-2.86044372278695,-2.10496579589313,0,1,NA,1,1
21,NA,3,52,2.00308854312172,0.470872723075573,0.2,2.09317873790693,-2.20122408047134,1.926626855,0.48648257475,0.2,1.9822122690144,-2.44079478329431,1.75668,2.09531,0.441248,0.529526,0.2,0.2,1.61195109145965,2.37467724087301,-2.85102938130985,-2.04624136712382,1,1,NA,1,1
21,NA,3,53,1.90604579053018,0.498961816136143,0.2,2.18560542835597,-2.31552150798672,1.9965606175,0.5038545365,0.2,2.26368956075839,-2.52868668499379,1.8254,2.17221,0.462541,0.54984,0.2,0.2,1.8685807848906,2.62507591278097,-2.92013930962663,-2.12394638365384,1,1,NA,1,1
21,NA,3,54,1.91713953980632,0.526129660068158,0.2,2.1490626535168,-2.20088343456296,1.9570604725,0.5240989035,0.2,2.25134157222038,-2.4892656793837,1.79319,2.13656,0.479527,0.568706,0.2,0.2,1.85253294183935,2.62621631170539,-2.9114455378874,-2.11243800947975,1,1,NA,1,1
21,NA,3,55,2.32624071648558,0.467640305626975,0.2,2.85218349015583,-2.81298560027073,2.248100485,0.4729103885,0.2,2.47422395577349,-2.60433198688696,2.0415,2.45083,0.426547,0.518041,0.2,0.2,2.06464360063495,2.85192604712577,-2.98938310634668,-2.20166433804457,1,1,NA,0,1
21,NA,3,56,2.04240888702717,0.457536354270178,0.2,2.50021701545889,-2.76395562190069,2.0808475675,0.4986472855,0.2,2.42216531587969,-2.56355069538836,1.89006,2.26714,0.457533,0.546173,0.2,0.2,2.02773083822231,2.81871980697983,-2.95351956833038,-2.17468636770366,1,1,NA,1,1
21,NA,3,57,2.3242192146241,0.491956065718726,0.2,2.15122974942997,-2.60523384940035,2.3409414,0.483467,0.2,2.35789751723788,-2.60949012321004,2.13735,2.54759,0.437075,0.529203,0.2,0.2,1.97533602552322,2.73763634547084,-2.9964503369272,-2.19874928442198,1,1,NA,1,1
21,NA,3,58,2.07770084877247,0.523276064604689,0.2,2.52224896716551,-2.01621647902179,2.137968125,0.5151596985,0.2,2.6438480773759,-2.19819411414147,1.95165,2.31969,0.473319,0.559136,0.2,0.2,2.24391676855015,3.0354556233326,-2.55381219921324,-1.80856426865671,1,1,NA,1,1
21,NA,3,59,2.41494694679347,0.5255369497454,0.2,2.58438522431495,-2.27794677107883,2.3582274925,0.52736380725,0.2,2.58501053764356,-2.3589732733586,2.15841,2.57575,0.48001,0.573803,0.2,0.2,2.16369498241595,2.97913882460966,-2.75516404962588,-2.00501004928493,1,1,NA,1,1
21,NA,3,60,2.34961098671252,0.507185404662232,0.2,2.75364122839523,-2.9699843509391,2.241886815,0.524178696,0.2,2.61322414396769,-2.64027963567246,2.05007,2.44868,0.480021,0.568421,0.2,0.2,2.19706219028757,3.01597738612409,-3.03080498164055,-2.23996708518101,1,1,NA,1,1
21,NA,3,61,1.96620786836347,0.423351737781744,0.2,1.90798790116926,-2.46121065141257,2.1323388875,0.46104137375,0.2,2.40055611458882,-2.63243878951514,1.94208,2.32093,0.417384,0.509486,0.2,0.2,2.01606293130985,2.77190764873196,-3.02307989151932,-2.21473362137671,1,1,NA,0,1
21,NA,3,62,2.31928220241568,0.542203915429432,0.2,2.10578306642416,-2.69533227068562,2.284522455,0.52365877325,0.2,2.04232318436253,-2.47235651799819,2.08016,2.47584,0.481508,0.570743,0.2,0.2,1.68472434311381,2.40667294037219,-2.87908425842373,-2.09895342102095,1,1,NA,1,1
21,NA,3,63,2.1955071519392,0.576710333754803,0.2,2.26394936641665,-2.41947985492598,2.1396768275,0.56185413075,0.2,2.57291394691445,-2.20210350433985,1.94609,2.32204,0.516807,0.611431,0.2,0.2,2.15876455910925,2.96950755973031,-2.58762994043904,-1.84339727258335,1,1,NA,1,1
21,NA,3,64,2.23145250331796,0.511973018764551,0.2,2.31774772348349,-1.75556977440625,2.1267800225,0.5097285,0.2,2.4133493356502,-1.80832583550567,1.93947,2.294,0.467553,0.55677,0.2,0.2,2.04950992768992,2.78178806453086,-2.1694842562239,-1.46031055025007,1,1,NA,1,1
21,NA,3,65,2.41217813683954,0.520234666451853,0.2,2.40700509648346,-2.31648470196502,2.307288675,0.52564105725,0.2,2.34686414504571,-2.28421415181074,2.09433,2.50292,0.484581,0.575333,0.2,0.2,1.95039770559908,2.72865815083744,-2.66615457038047,-1.91264924932882,1,1,NA,1,1
21,NA,3,66,1.85553799626226,0.476833177277043,0.2,2.26584131314918,-2.09506886436549,1.991967405,0.51343823275,0.2,2.366578108348,-2.47852341580039,1.81748,2.16587,0.470796,0.558603,0.2,0.2,1.98374112870096,2.75794862306734,-2.87971614263835,-2.08866376399886,1,1,NA,1,1
21,NA,3,67,2.09520813643399,0.542293145733993,0.2,2.66896004716993,-2.55758729031253,2.0189379975,0.53945716675,0.2,2.66919473728791,-2.55005150891356,1.83526,2.20462,0.49381,0.58215,0.2,0.2,2.26318068238226,3.11366465385411,-2.9348667381511,-2.13973320461901,1,1,NA,1,1
21,NA,3,68,2.14358674531903,0.539050053383819,0.2,1.95071626572781,-2.7327224235022,2.07765209,0.524656699,0.2,2.09633712266951,-2.73959040138544,1.89631,2.25614,0.479247,0.568721,0.2,0.2,1.73892423434309,2.47839998808966,-3.16453238734693,-2.32183767824715,1,1,NA,1,1
21,NA,3,69,2.25030905368758,0.451716336621088,0.2,2.4453534991646,-2.46476537256947,2.2104377525,0.47189914725,0.2,2.27294500814703,-2.52165032072537,2.00227,2.39634,0.427325,0.5182,0.2,0.2,1.88977808055581,2.64977857771305,-2.90449527875001,-2.10430222410855,1,1,NA,1,1
21,NA,3,70,2.48686754146957,0.426399121314473,0.2,2.2944984604301,-1.88574034773549,2.4626080025,0.46476791825,0.2,2.35741131005875,-2.31930500098283,2.24841,2.69638,0.415755,0.509488,0.2,0.2,1.97683646079281,2.71780404003422,-2.71781310984641,-1.94628794510766,1,1,NA,1,0
1,NA,1,1,2.21677351374317,0.422583027499497,0.2,2.8055632604228,-2.10633392943418,2.3751606725,0.454717116,0.2,2.88746860897812,-2.56854461823178,2.17465,2.58019,0.405626,0.501658,0.2,0.2,2.44450048877243,3.28519512989554,-2.96647768617407,-2.12771634843502,1,1,NA,1,0
1,NA,1,2,1.9865713741623,0.451294255713119,0.2,3.12080140331059,-3.00066886567261,2.151524065,0.415322849,0.2,3.37384642264506,-2.96932572281129,1.97113,2.32742,0.372488,0.460039,0.2,0.2,2.9456767940427,3.79100092924416,-3.41301187418204,-2.54396390284394,1,1,NA,1,1
1,NA,1,3,2.44506831450314,0.453646013926907,0.2,2.86160316261671,-2.76597374914704,2.3607568075,0.44015851275,0.2,3.34125393302426,-2.68445962593986,2.14708,2.5565,0.396617,0.48815,0.2,0.2,2.93199475022656,3.79521875289185,-3.10099766248996,-2.25333530100317,1,1,NA,0,1
1,NA,1,4,2.0102848342812,0.497900815220707,0.2,3.02214848673972,-2.43880725094258,2.1221792325,0.5227140315,0.2,2.99581585950061,-2.76117561110957,1.95267,2.30662,0.476969,0.570744,0.2,0.2,2.55446234227651,3.41178939352895,-3.17316041599112,-2.33882533671569,1,1,NA,1,1
1,NA,1,5,2.21135874379012,0.482128559170865,0.2,2.82868728229475,-2.40656421807457,2.2982514175,0.50063839025,0.2,2.91524961242656,-2.71045785431255,2.11032,2.48757,0.455618,0.551271,0.2,0.2,2.48132001478675,3.3186114597207,-3.10589305117328,-2.26562016482238,1,1,NA,1,1
1,NA,1,6,2.2675332575463,0.534864655924493,0.2,3.17267997483927,-3.13210677047308,2.32359329,0.47655326425,0.2,3.28883259608439,-3.03254610389448,2.1447,2.51602,0.43208,0.522861,0.2,0.2,2.88152423004053,3.6933008776738,-3.47202775008821,-2.59097058240567,1,0,NA,1,1
1,NA,1,7,2.24196571432026,0.478691471334199,0.2,2.98972687831133,-2.71554223220225,2.2838179975,0.458357129,0.2,3.27463558149155,-2.49176254541107,2.10361,2.47326,0.412568,0.505447,0.2,0.2,2.87147563411719,3.68679337263955,-2.92536819351001,-2.07602089591379,1,1,NA,1,1
1,NA,1,8,2.04016285278899,0.460548570388541,0.2,3.18883117215232,-2.9265903261522,2.0744319725,0.4702175655,0.2,3.26387018802741,-2.93011100212848,1.89911,2.26093,0.428068,0.51622,0.2,0.2,2.84057761491012,3.71348774062991,-3.37828162687549,-2.53664255005575,1,1,NA,1,1
1,NA,1,9,2.08561954722092,0.517368254259373,0.2,3.38158724976454,-2.80432282689448,1.975357995,0.5208071175,0.2,3.31964565423973,-3.04447640757912,1.80543,2.15955,0.473553,0.562557,0.2,0.2,2.91392386284436,3.77099731563808,-3.50850955421013,-2.61498469256079,1,1,NA,1,1
1,NA,1,10,2.17257962162255,0.517801645257203,0.2,2.90282382296045,-2.39045813528662,2.39790226,0.548820162,0.2,3.12273500575098,-2.68770905012756,2.1974,2.60717,0.501839,0.599167,0.2,0.2,2.67824762283771,3.54467916041629,-3.10998012737376,-2.27424122594931,0,1,NA,1,1
1,NA,1,11,2.276332198988,0.484353491874725,0.2,2.71254673895316,-2.66288705235465,2.379829015,0.45609878375,0.2,3.0054331221388,-2.55528439913492,2.18848,2.58646,0.406523,0.502921,0.2,0.2,2.58108784806772,3.41644603739901,-2.96789686193971,-2.11921187325068,1,1,NA,1,1
1,NA,1,12,2.29486727278693,0.485421198967136,0.2,3.21963367542563,-2.46922091734298,2.2462085875,0.5031176315,0.2,3.31849778022568,-2.63757035709966,2.06771,2.42924,0.457634,0.549103,0.2,0.2,2.89802456370238,3.73497311364091,-3.03993089769736,-2.19406394371975,1,1,NA,1,1
1,NA,1,13,1.98072334617545,0.480967618563876,0.2,3.39343187132655,-2.9969518550632,2.0495725,0.51099166475,0.2,3.2267656287923,-3.04083978735341,1.8727,2.228,0.468121,0.556773,0.2,0.2,2.78533257724327,3.62196281237952,-3.5209479077069,-2.62823985630576,1,1,NA,1,1
