"SubjID","Group","Resp","SignalStrength","n_trials","q1","q3","q5","q7","q9","GroupName","RespName"
74,2,1,0.773809762908943,4,0.842,0.872,0.885,0.8993,0.9371,"Schizophrenia","LookingAtMe"
74,2,2,0.773809762908943,8,0.9166,0.9656,1.057,1.2411,1.6809,"Schizophrenia","NotLookingAtMe"
74,2,1,1.16071464436341,10,0.7739,0.8294,0.883,0.973,1.2131,"Schizophrenia","LookingAtMe"
74,2,2,1.16071464436341,2,1.1757,1.2971,1.4185,1.5399,1.6613,"Schizophrenia","NotLookingAtMe"
74,2,1,1.54761952581789,12,0.8373,0.8704,0.9655,1.1541,1.6222,"Schizophrenia","LookingAtMe"
74,2,2,1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","NotLookingAtMe"
75,2,2,-1.54761952581789,12,0.8861,0.9943,1.0805,1.3993,1.6752,"Schizophrenia","NotLookingAtMe"
75,2,1,-1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
75,2,1,-1.16071464436341,1,1.005,1.005,1.005,1.005,1.005,"Schizophrenia","LookingAtMe"
75,2,2,-1.16071464436341,11,0.795,0.872,0.918,1.112,1.431,"Schizophrenia","NotLookingAtMe"
75,2,2,-0.773809762908943,12,0.682,0.8339,0.8875,1.0008,1.0701,"Schizophrenia","NotLookingAtMe"
75,2,1,-0.773809762908943,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
75,2,1,-0.386904881454471,1,1.009,1.009,1.009,1.009,1.009,"Schizophrenia","LookingAtMe"
75,2,2,-0.386904881454471,11,0.795,1.015,1.084,1.117,1.244,"Schizophrenia","NotLookingAtMe"
75,2,1,0,1,2.119,2.119,2.119,2.119,2.119,"Schizophrenia","LookingAtMe"
75,2,2,0,11,0.78,0.888,0.921,0.966,1.047,"Schizophrenia","NotLookingAtMe"
75,2,1,0.386904881454471,2,1.0436,1.0928,1.142,1.1912,1.2404,"Schizophrenia","LookingAtMe"
75,2,2,0.386904881454471,10,0.793,0.9301,0.9875,1.1915,1.2524,"Schizophrenia","NotLookingAtMe"
75,2,1,0.773809762908943,5,0.8292,0.8914,0.965,0.9722,1.103,"Schizophrenia","LookingAtMe"
75,2,2,0.773809762908943,6,0.744,1.0615,1.3435,1.478,1.701,"Schizophrenia","NotLookingAtMe"
75,2,1,1.16071464436341,11,0.827,0.848,0.97,1.209,1.353,"Schizophrenia","LookingAtMe"
75,2,2,1.16071464436341,1,1.191,1.191,1.191,1.191,1.191,"Schizophrenia","NotLookingAtMe"
75,2,1,1.54761952581789,11,0.813,0.863,0.882,0.982,1.071,"Schizophrenia","LookingAtMe"
75,2,2,1.54761952581789,1,1.546,1.546,1.546,1.546,1.546,"Schizophrenia","NotLookingAtMe"
76,2,2,-1.54761952581789,12,0.5686,0.6692,0.752,0.9569,1.1375,"Schizophrenia","NotLookingAtMe"
76,2,1,-1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
76,2,2,-1.16071464436341,12,0.5541,0.5994,0.65,0.6995,0.7426,"Schizophrenia","NotLookingAtMe"
76,2,1,-1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
76,2,2,-0.773809762908943,12,0.5641,0.6154,0.6835,0.7253,0.7472,"Schizophrenia","NotLookingAtMe"
76,2,1,-0.773809762908943,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
76,2,2,-0.386904881454471,11,0.515,0.646,0.717,0.766,0.828,"Schizophrenia","NotLookingAtMe"
76,2,1,-0.386904881454471,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
76,2,2,0,12,0.5864,0.6642,0.6985,0.7588,0.9301,"Schizophrenia","NotLookingAtMe"
76,2,1,0,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
76,2,2,0.386904881454471,12,0.5921,0.6527,0.7415,0.8573,0.9221,"Schizophrenia","NotLookingAtMe"
76,2,1,0.386904881454471,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
76,2,2,0.773809762908943,12,0.669,0.7294,0.754,0.8442,1.071,"Schizophrenia","NotLookingAtMe"
76,2,1,0.773809762908943,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
76,2,1,1.16071464436341,7,0.5642,0.613,0.683,0.7508,0.7892,"Schizophrenia","LookingAtMe"
76,2,2,1.16071464436341,5,0.6448,0.7954,0.805,0.8178,0.8702,"Schizophrenia","NotLookingAtMe"
76,2,1,1.54761952581789,9,0.684,0.712,0.724,0.7842,0.9722,"Schizophrenia","LookingAtMe"
76,2,2,1.54761952581789,3,0.5926,0.7978,1.003,1.0598,1.1166,"Schizophrenia","NotLookingAtMe"
77,2,1,-1.54761952581789,3,0.9228,0.9484,0.974,1.1428,1.3116,"Schizophrenia","LookingAtMe"
77,2,2,-1.54761952581789,9,0.8038,0.9178,1.228,1.3184,1.4358,"Schizophrenia","NotLookingAtMe"
77,2,1,-1.16071464436341,3,0.873,0.903,0.933,1.1694,1.4058,"Schizophrenia","LookingAtMe"
77,2,2,-1.16071464436341,9,0.747,0.895,1.038,1.2936,1.5016,"Schizophrenia","NotLookingAtMe"
77,2,1,-0.773809762908943,3,1.1456,1.3448,1.544,1.6884,1.8328,"Schizophrenia","LookingAtMe"
77,2,2,-0.773809762908943,9,0.9764,1.0994,1.141,1.281,1.3504,"Schizophrenia","NotLookingAtMe"
77,2,1,-0.386904881454471,3,1.0938,1.1374,1.181,1.2422,1.3034,"Schizophrenia","LookingAtMe"
77,2,2,-0.386904881454471,9,0.8396,0.9866,1.14,1.2492,1.356,"Schizophrenia","NotLookingAtMe"
77,2,1,0,3,1.1834,1.2122,1.241,1.357,1.473,"Schizophrenia","LookingAtMe"
77,2,2,0,8,0.8799,0.9523,1.0885,1.177,1.4291,"Schizophrenia","NotLookingAtMe"
77,2,1,0.386904881454471,8,0.8041,0.9004,1.249,1.6021,1.9708,"Schizophrenia","LookingAtMe"
77,2,2,0.386904881454471,2,1.1396,1.2228,1.306,1.3892,1.4724,"Schizophrenia","NotLookingAtMe"
77,2,1,0.773809762908943,7,0.9588,1.0616,1.1,1.2838,1.4022,"Schizophrenia","LookingAtMe"
77,2,2,0.773809762908943,4,0.8311,0.8713,0.9885,1.1775,1.6485,"Schizophrenia","NotLookingAtMe"
77,2,1,1.16071464436341,9,0.8832,0.9722,1.018,1.0896,1.4456,"Schizophrenia","LookingAtMe"
77,2,2,1.16071464436341,2,0.9653,1.0019,1.0385,1.0751,1.1117,"Schizophrenia","NotLookingAtMe"
77,2,1,1.54761952581789,10,0.8138,0.9202,1.0155,1.1483,1.3562,"Schizophrenia","LookingAtMe"
77,2,2,1.54761952581789,1,1.182,1.182,1.182,1.182,1.182,"Schizophrenia","NotLookingAtMe"
78,2,1,-1.54761952581789,1,2.879,2.879,2.879,2.879,2.879,"Schizophrenia","LookingAtMe"
78,2,2,-1.54761952581789,11,0.681,0.803,0.902,1.44,2.132,"Schizophrenia","NotLookingAtMe"
78,2,1,-1.16071464436341,1,1.671,1.671,1.671,1.671,1.671,"Schizophrenia","LookingAtMe"
78,2,2,-1.16071464436341,11,0.751,0.883,1.028,1.211,1.588,"Schizophrenia","NotLookingAtMe"
78,2,2,-0.773809762908943,11,0.672,0.848,1.059,1.073,1.802,"Schizophrenia","NotLookingAtMe"
78,2,1,-0.773809762908943,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
78,2,2,-0.386904881454471,11,0.69,0.777,1.056,1.403,1.48,"Schizophrenia","NotLookingAtMe"
78,2,1,-0.386904881454471,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
78,2,2,0,12,0.7777,0.8608,1.116,1.2164,1.517,"Schizophrenia","NotLookingAtMe"
78,2,1,0,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
78,2,2,0.386904881454471,12,0.7929,1.0915,1.167,1.3215,1.4088,"Schizophrenia","NotLookingAtMe"
78,2,1,0.386904881454471,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
78,2,1,0.773809762908943,2,1.8371,1.8473,1.8575,1.8677,1.8779,"Schizophrenia","LookingAtMe"
78,2,2,0.773809762908943,10,1.0631,1.2611,1.5165,1.674,2.4737,"Schizophrenia","NotLookingAtMe"
78,2,1,1.16071464436341,11,0.633,0.79,0.957,0.992,1.168,"Schizophrenia","LookingAtMe"
78,2,2,1.16071464436341,1,1.135,1.135,1.135,1.135,1.135,"Schizophrenia","NotLookingAtMe"
78,2,1,1.54761952581789,11,0.809,0.815,0.845,0.95,1.453,"Schizophrenia","LookingAtMe"
78,2,2,1.54761952581789,1,1.277,1.277,1.277,1.277,1.277,"Schizophrenia","NotLookingAtMe"
79,2,2,-1.54761952581789,12,0.7815,0.9432,1.1995,1.295,1.3798,"Schizophrenia","NotLookingAtMe"
79,2,1,-1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
79,2,1,-1.16071464436341,1,0.922,0.922,0.922,0.922,0.922,"Schizophrenia","LookingAtMe"
79,2,2,-1.16071464436341,11,0.73,0.901,0.999,1.025,1.233,"Schizophrenia","NotLookingAtMe"
79,2,2,-0.773809762908943,12,0.7988,0.9071,0.961,1.0442,1.1764,"Schizophrenia","NotLookingAtMe"
79,2,1,-0.773809762908943,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
79,2,1,-0.386904881454471,3,1.339,1.379,1.419,1.4206,1.4222,"Schizophrenia","LookingAtMe"
79,2,2,-0.386904881454471,9,0.8312,0.9414,1.046,1.455,1.8596,"Schizophrenia","NotLookingAtMe"
79,2,1,0,4,0.8713,0.9139,1.175,1.4444,1.5368,"Schizophrenia","LookingAtMe"
79,2,2,0,8,0.933,1.0105,1.13,1.3521,1.8089,"Schizophrenia","NotLookingAtMe"
79,2,1,0.386904881454471,7,0.7414,0.9334,1.089,1.3598,1.4386,"Schizophrenia","LookingAtMe"
79,2,2,0.386904881454471,5,0.8218,0.894,1.154,1.2364,1.6488,"Schizophrenia","NotLookingAtMe"
79,2,1,0.773809762908943,12,0.7913,0.8401,0.9575,1.0672,1.302,"Schizophrenia","LookingAtMe"
79,2,2,0.773809762908943,0,NA,NA,NA,NA,NA,"Schizophrenia","NotLookingAtMe"
79,2,1,1.16071464436341,12,0.8201,0.8648,0.952,1.0206,1.1429,"Schizophrenia","LookingAtMe"
79,2,2,1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","NotLookingAtMe"
79,2,1,1.54761952581789,12,0.76,0.7776,0.8845,0.9537,1.0261,"Schizophrenia","LookingAtMe"
79,2,2,1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","NotLookingAtMe"
80,2,2,-1.54761952581789,12,0.637,0.657,0.7425,0.8209,1.0536,"Schizophrenia","NotLookingAtMe"
80,2,1,-1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
80,2,2,-1.16071464436341,12,0.6405,0.6655,0.703,0.7462,0.8058,"Schizophrenia","NotLookingAtMe"
80,2,1,-1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
80,2,2,-0.773809762908943,12,0.5787,0.6497,0.6925,0.7597,0.88,"Schizophrenia","NotLookingAtMe"
80,2,1,-0.773809762908943,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
80,2,2,-0.386904881454471,12,0.5983,0.6713,0.7635,0.857,1.0709,"Schizophrenia","NotLookingAtMe"
80,2,1,-0.386904881454471,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
80,2,2,0,12,0.6866,0.7829,0.7925,0.8388,0.9715,"Schizophrenia","NotLookingAtMe"
80,2,1,0,0,NA,NA,NA,NA,NA,"Schizophrenia","LookingAtMe"
80,2,1,0.386904881454471,2,0.9596,0.9808,1.002,1.0232,1.0444,"Schizophrenia","LookingAtMe"
80,2,2,0.386904881454471,10,0.6785,0.8129,0.8475,0.9679,1.2133,"Schizophrenia","NotLookingAtMe"
80,2,1,0.773809762908943,10,0.808,0.9881,1.0725,1.1719,1.3055,"Schizophrenia","LookingAtMe"
80,2,2,0.773809762908943,1,1.035,1.035,1.035,1.035,1.035,"Schizophrenia","NotLookingAtMe"
80,2,1,1.16071464436341,12,0.6294,0.7791,0.8795,0.9443,1.1582,"Schizophrenia","LookingAtMe"
80,2,2,1.16071464436341,0,NA,NA,NA,NA,NA,"Schizophrenia","NotLookingAtMe"
80,2,1,1.54761952581789,12,0.6436,0.7799,0.8285,0.9128,0.9924,"Schizophrenia","LookingAtMe"
80,2,2,1.54761952581789,0,NA,NA,NA,NA,NA,"Schizophrenia","NotLookingAtMe"
81,2,1,-1.54761952581789,4,0.686,0.776,0.8245,0.8666,0.9182,"Schizophrenia","LookingAtMe"
81,2,2,-1.54761952581789,8,0.7148,0.9566,0.9935,1.0502,1.2302,"Schizophrenia","NotLookingAtMe"
81,2,1,-1.16071464436341,2,0.9821,1.0283,1.0745,1.1207,1.1669,"Schizophrenia","LookingAtMe"
81,2,2,-1.16071464436341,10,0.7827,0.8545,0.991,1.0768,1.1542,"Schizophrenia","NotLookingAtMe"
81,2,1,-0.773809762908943,5,0.742,0.8198,0.831,1.2086,1.4164,"Schizophrenia","LookingAtMe"
81,2,2,-0.773809762908943,7,0.7362,0.775,0.821,0.9668,0.984,"Schizophrenia","NotLookingAtMe"
81,2,1,-0.386904881454471,4,0.7806,0.7818,0.881,1.0109,1.1963,"Schizophrenia","LookingAtMe"
81,2,2,-0.386904881454471,8,0.8986,1.0345,1.1065,1.147,1.3721,"Schizophrenia","NotLookingAtMe"
81,2,1,0,5,0.8186,0.9476,0.998,1.1204,1.1774,"Schizophrenia","LookingAtMe"
81,2,2,0,7,0.8472,0.9272,0.938,1.119,1.2106,"Schizophrenia","NotLookingAtMe"
81,2,1,0.386904881454471,6,0.7925,0.9215,0.9715,1.0525,1.227,"Schizophrenia","LookingAtMe"
81,2,2,0.386904881454471,6,0.84,0.881,0.9325,0.958,0.967,"Schizophrenia","NotLookingAtMe"
81,2,1,0.773809762908943,9,0.8256,0.842,0.922,1.0356,1.0674,"Schizophrenia","LookingAtMe"
81,2,2,0.773809762908943,3,0.7302,0.7586,0.787,0.9726,1.1582,"Schizophrenia","NotLookingAtMe"
81,2,1,1.16071464436341,11,0.689,0.803,0.865,0.93,1.032,"Schizophrenia","LookingAtMe"
81,2,2,1.16071464436341,1,0.596,0.596,0.596,0.596,0.596,"Schizophrenia","NotLookingAtMe"
81,2,1,1.54761952581789,11,0.74,0.797,0.913,0.94,1.123,"Schizophrenia","LookingAtMe"
81,2,2,1.54761952581789,1,0.958,0.958,0.958,0.958,0.958,"Schizophrenia","NotLookingAtMe"
